,ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
7490,57cb1c0c1ef181c377f856ad692a041e,21.0,,Brazil,software development and IT,Employed for wages,,male,70000.0,,,Portuguese,,"some college credit, no degree",
7491,abdb7d10fc62c882ba31b28b6ac4b0f9,18.0,,Bulgaria,,,,male,,,,Bulgarian,,high school diploma or equivalent (GED),
7492,6600d591b00cab92f4b8a979cd7832ff,21.0,,United States of America,,,,male,,,,English,,bachelor's degree,
7493,0c2d6fff9809b7a1e1ae3742c885fc84,32.0,1.0,Belarus,software development and IT,Employed for wages,,female,40000.0,,,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",
7494,b23a9dfb3194ecf3211908128c9f0277,25.0,,Canada,software development and IT,Employed for wages,,male,40000.0,,,English,,bachelor's degree,32000.0
7495,9140785d19d76f480b12e2e39f62e39f,25.0,,Italy,,Employed for wages,50000.0,female,30000.0,work for a multinational corporation,  Data Scientist / Data Engineer,Italian,,master's degree (non-professional),
7496,569003a04cfb3864699449d2899481ff,35.0,,United States of America,software development and IT,Employed for wages,,male,85000.0,,,English,,bachelor's degree,35000.0
7497,3fa4cd8dc5f13e8a6174195ad5f39430,27.0,,Spain,software development and IT,Employed for wages,,male,17000.0,,,Spanish,,master's degree (non-professional),
7498,de13e81e0c2b020dbe81c53da8221784,28.0,,United States of America,software development and IT,Employed for wages,,male,48000.0,,,English,,bachelor's degree,
7499,e51d7cb85c15b3ec85226b67aefd65b8,26.0,,Canada,construction and extraction,Employed for wages,,male,45740.0,,,English,married or domestic partnership,bachelor's degree,
7500,9f687818d39296031cb4649dfe65a2a0,25.0,,United States of America,,Employed for wages,,female,51000.0,,,English,,bachelor's degree,
7501,bc10ed55ad8be83d3a8dc40680cd1854,19.0,,Germany,software development and IT,Employed for wages,,male,7800.0,,,German,,associate's degree,
7502,f7b4dcdf18cc12b389849aa342a02684,25.0,,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,,"some college credit, no degree",
7503,60a0cf2678a8edd513e7596f147b96d6,24.0,,"Netherlands (Holland, Europe)",software development and IT,Employed for wages,,male,33600.0,,,Dutch,,bachelor's degree,30000.0
7504,b49b360873f6b62298430ec3bbdf2534,50.0,3.0,United States of America,software development and IT,Employed for wages,,female,95000.0,,,English,married or domestic partnership,"trade, technical, or vocational training",
7505,7d4b1869d395683333f91839f6e23511,34.0,,Colombia,software development and IT,Employed for wages,,male,60000.0,,,Spanish,,master's degree (non-professional),5000.0
7506,55e3c6db5af67b13ed900ddcfe583467,27.0,,United States of America,software development and IT,Employed for wages,,female,88000.0,,,English,,bachelor's degree,30000.0
7507,ceca99a70cedd9a9948b41615a0d2199,55.0,,United States of America,software development and IT,Employed for wages,,male,48000.0,,,English,married or domestic partnership,bachelor's degree,48000.0
7508,d2797581cd58f2083cec5e5d548a4f65,24.0,,United States of America,finance,Employed for wages,70000.0,female,67000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
7509,4f496cf7c9c1ee5fe262ba64e3f22b0f,24.0,,United States of America,software development and IT,Employed for wages,,male,25000.0,,,English,,bachelor's degree,
7510,17555323ceab05d2a92cb1fd95065261,34.0,,United States of America,software development and IT,Employed for wages,,male,120000.0,,,English,,bachelor's degree,2000.0
7511,edf7a780ae77387ecf1c8d1b615eb2e4,29.0,,Romania,software development and IT,Employed for wages,,male,24000.0,,,Romanian,married or domestic partnership,master's degree (non-professional),
7512,98d6103d2c04e465909562c6e7d51bc9,57.0,1.0,United States of America,health care,Employed for wages,,male,93000.0,,,English,married or domestic partnership,bachelor's degree,
7513,88c43cea56f069a2592b242b40ad4012,31.0,2.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,bachelor's degree,
7514,4c1a729140a544f0fdeab45ede76f19e,20.0,,Ukraine,,Not working but looking for work,12000.0,male,,work for a multinational corporation,Back-End Web Developer,Russian,,bachelor's degree,
7515,ae360a9f32afcba0ad61252eb65b01a5,26.0,,"Netherlands (Holland, Europe)",software development and IT,Employed for wages,27000.0,male,26000.0,work for a startup,  Front-End Web Developer,Dutch,,bachelor's degree,40000.0
7516,cc96a7fd0b00da043b348a4641508d6b,42.0,3.0,United States of America,education,Employed for wages,65000.0,female,42000.0,work for a medium-sized company,Full-Stack Web Developer,English,separated,master's degree (non-professional),100000.0
7517,0acb7ec07f3c431557b175073f4c46ae,35.0,1.0,Indonesia,,Not working but looking for work,,male,,,,Indonesian,married or domestic partnership,"some college credit, no degree",
7518,e30298a1ddf01997cd62c8e6d35515eb,26.0,,United States of America,architecture or physical engineering,Employed for wages,65000.0,male,58000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,20000.0
7519,2221651cd4dc8780b5d9f2fdeaf180d6,46.0,1.0,"Netherlands (Holland, Europe)",education,Self-employed freelancer,40000.0,male,10000.0,work for a medium-sized company,Full-Stack Web Developer,Portuguese,married or domestic partnership,master's degree (non-professional),
7520,905328ab1cfc12279fe1401464764636,38.0,2.0,United Kingdom,software development and IT,Employed for wages,,male,110000.0,,,English,married or domestic partnership,master's degree (non-professional),
7521,1f884d16c98e4d4f9ad5961c0a444c73,46.0,2.0,France,,Employed for wages,70000.0,male,70000.0,work for a medium-sized company,Back-End Web Developer,French,married or domestic partnership,master's degree (non-professional),
7522,e2efcc5f067c042f7b70fce7be1cc7ac,41.0,,United States of America,software development and IT,Employed for wages,,female,100000.0,,,English,,bachelor's degree,90000.0
7523,237ff740276c5bab6c0194c6d1da4102,14.0,,Great Britain,,Unable to work,30000.0,male,,work for a multinational corporation,  Mobile Developer,English,,some high school,
7524,04d47695efc184c7ce4188af1f8c4436,26.0,,United States of America,software development and IT,Employed for wages,,female,35000.0,,,English,,bachelor's degree,5000.0
7525,d124ddf5a254b47771550e75b53188cb,22.0,,United States of America,software development and IT,Employed for wages,,male,113500.0,,,English,,bachelor's degree,20000.0
7526,b8cd0fa561c56f2697984aeb63837a91,23.0,,United States of America,health care,Employed for wages,70000.0,female,73000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,30000.0
7527,259f0ebb451594923f8a98ebe030b6a4,23.0,,United Kingdom,software development and IT,Employed for wages,,male,43000.0,freelance ,,English,,"some college credit, no degree",
7528,621feb8ecc78093ea1ab70ae490a6819,27.0,,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,  User Experience Designer,English,married or domestic partnership,"some college credit, no degree",9500.0
7529,55763b027341db92a80d21c4ced77ee6,39.0,,United States of America,,Not working but looking for work,45000.0,female,,work for a medium-sized company,  Front-End Web Developer,English,,bachelor's degree,35000.0
7530,7d622f38049b787934ce20ddf4b78453,57.0,,United States of America,software development and IT,Self-employed freelancer,,female,12000.0,,,English,,"some college credit, no degree",
7531,a0d079c2c0c215c382fd02c59b86e380,45.0,,United States of America,software development and IT,Employed for wages,,male,92000.0,,,English,,bachelor's degree,
7532,113f545fc7445f7b354348f2be91f481,23.0,,United States of America,office and administrative support,Employed for wages,,female,40000.0,freelance ,,English,,bachelor's degree,12000.0
7533,6d4e279c78d48a0a1cf81fbb9d36476a,20.0,,Brazil,,Not working but looking for work,,male,,freelance ,,Portuguese,,"some college credit, no degree",
7534,de47392a96f0f395a17ffbf440bea409,35.0,,United States of America,software development and IT,Employed for wages,,male,100000.0,,,English,married or domestic partnership,master's degree (non-professional),60000.0
7535,d17ee1aec8294d12ec51e21c0f2a0dbf,25.0,,United States of America,software development and IT,Employed for wages,,male,10000.0,,,English,,bachelor's degree,20000.0
7536,63b0e05eff173a89dbe23d7d5955498d,27.0,,United States of America,software development and IT,Employed for wages,,trans,114000.0,,,English,,master's degree (non-professional),83000.0
7537,925d772ab6147a572b45ace74c9d131c,35.0,2.0,United States of America,,Employed for wages,70000.0,male,75000.0,work for a multinational corporation,  Data Scientist / Data Engineer,English,married or domestic partnership,bachelor's degree,
7538,9b9eae0376c39c6479303746176fa765,22.0,,United States of America,,Employed for wages,,male,30000.0,,,English,,"some college credit, no degree",
7539,654e1fcee3609cac997b9589541d20e7,23.0,,Romania,software development and IT,Employed for wages,,male,36000.0,,,Romanian,,bachelor's degree,7000.0
7540,7a5372410cebcac2ac1d21ca22588b9d,28.0,,United States of America,software development and IT,Employed for wages,,female,35000.0,,,English,,bachelor's degree,10000.0
7541,881907a65a43e27786a130549dca53d1,24.0,,United States of America,software development and IT,Employed for wages,,male,47000.0,,,English,,bachelor's degree,40000.0
7542,cf380d3613159de1ad7adf7bd3ac6282,19.0,1.0,,software development and IT,Employed for wages,,male,7000.0,,,Portuguese,"single, never married",some high school,
7543,1a5d01bf52be21f1880a2ca0a525694d,25.0,2.0,United States of America,,Employed for wages,,male,40000.0,start your own business,,English,married or domestic partnership,"some college credit, no degree",5000.0
7544,7069ff98d423a49cfafa68b899f9d740,22.0,,Malaysia,,Not working but looking for work,,male,,start your own business,,English,,bachelor's degree,
7545,94d4e0b039d03503b33515b8f80ce0da,25.0,,Romania,software development and IT,Employed for wages,,male,12000.0,freelance ,,Romanian,"single, never married",high school diploma or equivalent (GED),
7546,a42d9df37f6f1dc314c2918dfe8c7325,26.0,,United States of America,software development and IT,Employed for wages,,male,105000.0,,,English,,bachelor's degree,
7547,60cbccea488872348f61b279d96f3b18,39.0,,United States of America,software development and IT,Employed for wages,,female,63000.0,start your own business,,English,,bachelor's degree,20000.0
7548,3d947b4dcfa68dbe692f58fff73afffc,30.0,2.0,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,married or domestic partnership,bachelor's degree,
7549,13bb93cb4200f2544749804355992781,24.0,,United States of America,,Not working but looking for work,90000.0,female,,work for a multinational corporation,Full-Stack Web Developer,English,,bachelor's degree,40000.0
7550,6e46d70f536cac79b5ae56a0679e2103,29.0,,Sweden,software development and IT,Employed for wages,,male,11000.0,,,Swedish,,"some college credit, no degree",
7551,5e00da39115b17bde7cf9c140c211da0,23.0,,United Kingdom,software development and IT,Employed for wages,,male,30000.0,,,English,,bachelor's degree,
7552,a96e5dc56594da9c47426d995f7c3355,40.0,1.0,United States of America,education,Employed for wages,,female,26000.0,start your own business,,English,married or domestic partnership,bachelor's degree,
7553,8bc03bfdf458e4a490aa65012eb0a916,33.0,1.0,United States of America,software development and IT,Employed for wages,,male,135000.0,,,English,married or domestic partnership,"some college credit, no degree",
7554,dc8af255e143eed9ae8a7232883b2d7f,38.0,,Canada,software development and IT,Employed for wages,60000.0,female,45000.0,work for a medium-sized company,Back-End Web Developer,French,,bachelor's degree,
7555,b2b2489cbc529b1876685c0a33c0184b,30.0,,United States of America,health care,Employed for wages,,male,76100.0,,,English,,bachelor's degree,15000.0
7556,8107c526699681ec06fe3e3e63d14aa2,46.0,,United States of America,software development and IT,Self-employed freelancer,,male,45000.0,,,English,married or domestic partnership,bachelor's degree,25000.0
7557,a2f349d8dc23407bf268b222fc7dd4d8,48.0,3.0,United States of America,software development and IT,Employed for wages,,male,120000.0,,,English,married or domestic partnership,bachelor's degree,
7558,627f1df51d536cb1129e502511f3c9d3,24.0,,Croatia,,Employed for wages,,male,18000.0,,,Croatian,,master's degree (non-professional),
7559,491456546d7398470112ff5cc92f1076,16.0,,United States of America,,Not working and not looking for work,50000.0,male,,work for a medium-sized company,Back-End Web Developer,English,,some high school,
7560,668cad75bf2aa4c0a500b9982719e553,26.0,,Mexico,software development and IT,Employed for wages,,male,50000.0,,,Spanish,,master's degree (non-professional),15000.0
7561,b94c779cee5fba6afad882695801eef8,29.0,,Canada,"arts, entertainment, sports, or media",Employed for wages,,male,60000.0,,,French,,"some college credit, no degree",
7562,1d0d461f0ba52ff700833e5836f461ba,38.0,2.0,United States of America,software development and IT,Employed for wages,,male,70000.0,,,English,married or domestic partnership,bachelor's degree,
7563,eec10060e7be959c263a78cca8663dbd,31.0,3.0,United States of America,software development and IT,Employed for wages,,male,30000.0,,,English,married or domestic partnership,"some college credit, no degree",40000.0
7564,42f1e525854012001c18693fa9626e0f,22.0,,United States of America,finance,Employed for wages,,male,40000.0,,,English,,"some college credit, no degree",
7565,28966268e242202407b614c2c77fed51,26.0,,United States of America,software development and IT,Employed for wages,,male,43000.0,,,English,married or domestic partnership,bachelor's degree,23000.0
7566,b92a53a6d8221690bf0ea9a72f3f790b,46.0,,United Kingdom,finance,Employed for wages,,male,36000.0,,,English,,"professional degree (MBA, MD, JD, etc.)",36000.0
7567,8db330b7eaa38af72aa5fb91e8e099a2,28.0,,United States of America,software development and IT,Employed for wages,,male,25000.0,,,English,,bachelor's degree,
7568,6d7a8518225f08390615836d15f3a67f,24.0,,United States of America,software development and IT,Employed for wages,,female,60000.0,,,English,,bachelor's degree,
7569,b9ed890fac4cf2af12baddab9de35d7d,18.0,,Nigeria,,,,female,,,,English,,high school diploma or equivalent (GED),
7570,0c6181fac8961eadc4360009366bea11,30.0,,United States of America,,Not working but looking for work,,female,,,,English,,bachelor's degree,
