mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
8,20,6,UA,922,ORD,589,6.00,105,-5
7,19,2,WN,3419,SFO,414,14.25,90,2
3,14,1,OO,5709,SMF,207,21.08,64,104
5,14,6,B6,197,JFK,2248,10.25,334,-1
3,4,5,B6,347,JFK,1041,13.00,178,5
1,9,6,OO,6467,SMF,373,11.52,86,8
4,7,3,UA,802,SJC,948,6.50,164,4
6,2,3,OO,5724,SFO,78,16.07,42,7
6,20,0,AA,1559,LGA,1097,17.42,190,-2
2,20,4,UA,10,SFO,2586,13.50,324,20
2,2,0,OO,5919,ORD,462,17.17,101,71
8,12,5,UA,1629,ORD,1440,8.25,228,19
7,14,4,US,473,JFK,2248,9.67,335,-24
11,15,1,UA,927,SFO,337,22.27,86,-8
10,4,2,US,259,SFO,651,9.00,119,-7
8,28,0,B6,181,JFK,2446,9.50,360,-15
4,7,3,AA,154,ORD,867,17.58,145,10
5,8,0,B6,9,JFK,944,17.58,183,82
9,20,1,UA,332,ORD,235,21.60,70,-6
9,10,5,OO,5829,ORD,67,17.15,51,22
7,6,3,UA,575,ORD,1721,15.28,264,70
3,23,3,WN,662,SJC,342,19.50,75,12
10,16,0,OO,5945,SFO,326,17.72,72,-5
6,8,2,OH,5507,JFK,766,19.92,179,46
1,19,2,UA,549,ORD,334,11.17,85,20
1,4,1,UA,446,ORD,599,15.75,108,214
10,21,5,UA,515,ORD,1781,20.17,274,17
5,28,6,AA,380,ORD,733,10.83,135,58
5,15,0,AA,1605,ORD,1723,13.83,245,170
7,15,5,WN,2155,SMF,1790,12.42,240,-9
11,5,5,UA,818,ORD,719,21.23,128,-23
2,28,5,US,58,SMF,397,20.67,84,-7
8,2,2,B6,1006,JFK,187,12.17,73,32
3,6,0,OO,5832,ORD,286,19.08,81,74
9,23,4,OO,6089,ORD,1041,8.40,167,18
9,1,3,AA,350,ORD,733,18.08,135,-11
7,28,4,AA,2466,SFO,1464,0.67,200,-7
8,22,1,UA,538,ORD,867,17.08,141,18
2,8,6,UA,886,SFO,337,13.00,86,-13
7,11,1,US,2118,LGA,185,8.00,64,-14
3,21,1,AA,1693,ORD,1745,20.67,260,74
2,5,3,B6,193,JFK,2248,10.50,355,-6
7,20,3,WN,2214,SJC,697,14.75,120,41
3,11,5,AA,2077,ORD,585,10.42,105,NA
7,24,0,UA,1179,SFO,337,11.88,90,33
7,17,0,WN,468,SFO,337,6.92,80,-15
3,15,2,OH,5200,JFK,144,19.00,96,9
7,15,5,B6,102,JFK,301,7.92,87,37
6,19,6,AA,1178,SFO,1464,15.17,215,4
8,21,0,OO,6337,ORD,109,11.98,45,71
10,7,5,OO,5761,SFO,315,20.47,88,NA
3,20,0,UA,366,ORD,590,13.33,109,0
7,5,2,OH,5500,JFK,267,8.08,99,-6
6,7,1,OO,6246,ORD,286,21.82,83,98
11,6,6,OH,6417,JFK,426,16.67,131,-21
8,17,3,UA,856,SFO,967,11.33,150,35
3,25,5,WN,3602,SMF,358,6.92,70,-9
7,25,1,OO,6142,SFO,372,15.47,93,9
0,6,0,UA,34,OGG,2338,13.58,282,5
6,15,2,B6,1075,JFK,288,14.98,91,17
1,8,5,OO,5445,SFO,191,14.52,66,35
0,27,0,OO,6093,SFO,326,20.48,72,51
8,28,0,UA,100,SFO,2419,12.92,306,32
5,16,1,AA,1715,ORD,1515,12.83,225,10
1,22,5,OO,6356,SFO,536,20.52,104,NA
5,15,0,US,128,SFO,651,15.58,120,-10
7,31,0,B6,701,JFK,1597,23.98,222,17
4,10,6,WN,3307,SMF,358,18.33,70,-1
11,14,0,AA,181,JFK,2475,17.33,385,113
7,5,2,WN,2885,SMF,480,11.67,85,-4
5,20,5,B6,21,JFK,1005,18.50,191,42
5,4,3,AA,2223,LGA,887,15.92,165,24
9,28,2,UA,337,ORD,334,8.03,92,-12
4,11,0,AA,6,OGG,3711,17.00,425,33
9,5,0,OO,5695,SFO,77,10.67,48,23
0,12,6,UA,594,ORD,606,6.47,114,-4
7,13,3,AA,1559,LGA,1097,17.42,190,2
10,6,4,B6,1075,JFK,288,16.17,109,49
0,28,1,AA,59,JFK,2586,7.00,385,38
10,3,1,B6,623,JFK,1428,8.00,257,-32
6,5,6,WN,156,SMF,480,20.33,85,104
7,18,1,UA,1476,SFO,414,6.47,94,-7
11,7,0,UA,836,ORD,733,18.08,141,181
11,26,5,UA,836,ORD,733,18.08,141,4
3,20,0,AA,2464,ORD,740,16.83,155,19
0,26,6,AA,2491,ORD,978,21.58,165,-15
7,7,4,UA,374,SFO,1504,11.52,214,16
1,22,5,AA,2463,ORD,403,7.75,85,-4
2,9,0,UA,36,SFO,679,7.08,120,19
9,30,4,US,1753,ORD,599,13.92,115,-1
11,4,4,OO,6567,ORD,911,20.40,156,58
11,1,1,UA,766,ORD,622,21.58,114,82
3,28,1,AA,411,ORD,1745,18.00,265,34
9,4,6,AA,150,SFO,2704,23.33,330,-6
3,28,1,B6,638,SFO,2704,21.42,335,-17
6,29,2,WN,2348,SFO,651,12.25,120,-9
3,2,3,UA,668,ORD,733,6.00,123,-17
1,1,5,US,476,JFK,2153,9.75,353,33
8,14,0,UA,1453,ORD,837,19.92,135,11
1,10,0,OH,5440,JFK,106,18.33,102,NA
3,14,1,UA,790,SFO,2139,10.67,279,28
0,29,2,OO,5716,SFO,78,20.75,42,135
6,21,1,UA,653,ORD,1829,20.58,271,24
3,2,3,AA,336,ORD,733,21.58,115,20
7,24,0,UA,409,LGA,1619,17.63,277,25
5,25,3,OO,6397,SFO,363,15.50,82,59
3,10,4,WN,3764,SJC,296,18.17,60,-8
9,12,0,UA,1489,ORD,1440,20.08,232,26
11,21,0,B6,87,JFK,1989,20.33,338,34
11,22,1,WN,1285,SJC,569,16.58,110,NA
1,17,0,UA,381,ORD,1781,10.55,268,92
8,13,6,OO,6652,ORD,1332,9.67,212,92
6,19,6,UA,628,ORD,612,20.83,107,9
7,19,2,UA,1101,ORD,802,8.08,150,-5
5,11,3,OO,6332,SFO,262,12.70,74,-16
7,20,3,UA,1498,ORD,1182,8.42,182,-2
5,15,0,WN,107,SJC,296,12.08,60,146
1,6,3,UA,1504,SFO,414,10.75,92,1
7,11,1,B6,355,JFK,2465,13.58,348,253
2,30,0,WN,1315,SJC,188,20.67,55,39
1,3,0,OH,5492,JFK,740,19.17,200,160
0,16,3,WN,983,SMF,480,8.33,85,-12
1,14,4,UA,257,ORD,1739,8.17,269,-18
2,7,5,WN,1363,SJC,342,13.42,75,18
0,23,3,UA,176,SFO,2704,11.50,333,-18
11,28,0,OH,6553,LGA,641,8.33,150,70
6,5,6,OO,6218,ORD,738,17.93,137,5
3,13,0,B6,705,JFK,1597,16.42,240,55
7,27,3,UA,1463,ORD,1515,11.98,231,27
5,1,0,OO,5869,ORD,130,10.20,54,-8
4,22,4,OO,6524,ORD,299,9.75,73,7
0,1,2,B6,29,JFK,1005,19.17,200,33
5,16,1,AA,785,LGA,1389,18.42,230,174
6,25,5,HA,529,OGG,100,13.08,34,3
9,30,4,OH,6689,LGA,722,14.00,154,-8
5,23,1,B6,1,JFK,1069,10.83,177,71
9,20,1,AA,16,SFO,2586,11.50,340,-14
0,6,0,OO,6439,ORD,213,20.50,66,NA
9,16,4,OO,6018,ORD,588,12.02,111,6
2,19,3,OH,5516,JFK,187,21.50,92,113
6,23,3,OO,5738,SFO,462,21.58,122,-8
0,6,0,AA,1551,LGA,764,18.92,150,-11
7,8,5,OO,5951,ORD,491,8.22,97,-8
11,6,6,OO,5737,SFO,153,11.00,59,21
0,21,1,WN,702,TUS,451,16.92,90,23
3,26,6,AA,2098,ORD,867,16.58,145,70
6,24,4,OH,5046,JFK,508,21.00,145,1
5,27,5,UA,850,ORD,733,19.00,129,145
4,21,3,WN,3662,SJC,342,14.42,75,-9
4,20,2,AA,2456,ORD,678,13.33,125,171
3,15,2,WN,2350,SJC,308,14.25,70,-3
4,20,2,UA,322,SFO,679,10.70,123,9
3,17,4,B6,1073,JFK,288,8.08,96,-13
0,9,3,UA,501,SFO,447,11.55,89,30
8,29,1,UA,448,SMF,910,14.52,134,-3
4,24,6,AA,1059,ORD,606,14.92,120,-21
0,7,1,UA,174,ORD,642,18.62,114,NA
10,17,1,AA,1753,LGA,950,9.00,180,42
11,23,2,OO,6352,SFO,751,18.98,117,69
8,30,2,OO,5450,SFO,77,15.08,45,21
7,6,3,WN,2214,SJC,697,14.75,120,-14
11,26,5,AA,2420,ORD,1120,6.58,170,44
5,16,1,UA,340,ORD,622,16.25,121,12
1,15,5,UA,945,ORD,1745,12.50,268,-33
5,26,4,OH,5200,ORD,264,12.00,78,34
9,14,2,OO,3920,SJC,585,6.00,114,4
8,28,0,OH,6419,JFK,1522,17.67,269,62
11,2,2,WN,1588,SJC,296,17.50,60,9
0,4,5,UA,44,OGG,2486,14.13,313,25
11,11,4,AA,1212,ORD,585,20.25,115,9
2,11,2,UA,614,ORD,612,13.17,107,-8
7,31,0,UA,51,SFO,2338,10.67,320,-1
11,31,3,AA,1872,ORD,1005,12.67,155,-24
0,27,0,OO,6360,SFO,599,16.02,110,147
4,22,4,AA,21,JFK,2475,19.25,370,52
3,30,3,UA,39,SFO,2338,16.50,321,130
0,12,6,UA,332,SMF,1781,13.67,240,51
1,14,4,US,524,TUS,110,12.75,49,37
3,1,2,UA,75,SFO,2398,12.75,317,21
0,30,3,B6,117,JFK,1182,7.58,208,10
4,1,4,OO,5567,SFO,158,15.75,58,-5
1,10,0,AA,347,LGA,733,18.25,164,70
9,29,3,UA,247,ORD,888,9.85,159,-3
11,28,0,OO,5994,ORD,177,11.52,61,21
3,10,4,OH,5639,JFK,340,16.25,128,-15
1,25,1,OO,6669,ORD,1186,10.07,194,35
6,10,4,OO,5488,SFO,329,20.70,93,1
6,8,2,HA,177,OGG,100,14.05,34,57
8,5,5,AA,336,ORD,733,20.50,125,-15
8,9,2,AA,789,ORD,888,15.67,155,79
1,10,0,B6,185,JFK,2446,17.83,395,72
7,5,2,UA,831,ORD,1846,7.05,267,62
7,3,0,WN,1896,SFO,337,12.00,80,1
0,7,1,OH,5381,JFK,288,8.47,107,-21
11,20,6,OO,5792,SFO,462,15.32,125,63
7,20,3,UA,605,ORD,1739,10.65,260,49
7,21,4,UA,790,SFO,2139,11.17,295,21
8,12,5,UA,538,ORD,867,17.08,141,78
5,18,3,UA,949,ORD,1721,18.17,267,14
0,25,5,UA,434,ORD,235,7.93,74,-14
3,23,3,OO,6456,SFO,316,9.25,76,-21
11,20,6,US,2,ORD,1440,5.00,233,26
0,24,4,AA,353,LGA,733,19.48,160,87
0,30,3,OH,5510,JFK,187,14.58,91,NA
11,9,2,AA,301,LGA,733,6.00,150,18
11,8,1,UA,322,SFO,679,10.40,129,-4
5,17,2,OO,5862,ORD,286,17.98,83,53
10,6,4,OO,6550,TUS,639,8.67,115,0
5,23,1,OO,5726,SFO,462,9.37,123,-9
3,11,5,UA,936,SFO,2419,8.87,313,-13
7,24,0,B6,173,JFK,2569,17.92,390,18
11,12,5,AA,360,ORD,733,15.25,135,131
2,13,4,AA,150,SFO,2704,23.42,320,57
2,20,4,US,343,ORD,1440,7.42,235,0
7,3,0,OO,5790,SFO,153,16.93,58,-3
5,24,2,B6,1105,JFK,426,12.42,104,0
4,11,0,AA,1787,JFK,1005,15.67,170,36
5,26,4,UA,198,ORD,137,11.60,52,NA
2,23,0,AA,2357,ORD,802,20.42,145,-10
2,28,5,WN,2993,SMF,647,6.25,110,-4
4,10,6,OH,5493,ORD,264,6.00,84,33
5,29,0,WN,2267,SMF,480,17.00,85,2
10,13,4,AA,1621,LGA,1097,14.08,190,-2
5,20,5,AA,1184,ORD,719,11.83,130,29
1,2,6,AA,851,ORD,334,9.58,90,47
5,17,2,UA,460,ORD,723,13.55,120,-6
0,8,2,UA,502,ORD,837,20.25,146,53
2,20,4,OO,5919,ORD,462,17.17,101,-6
0,6,0,B6,937,ORD,1735,17.58,265,171
2,20,4,B6,1,JFK,1069,10.92,184,111
5,27,5,OO,3924,SJC,585,10.02,113,4
5,26,4,US,2161,LGA,214,6.00,68,-15
2,7,5,OO,5954,ORD,323,7.40,79,-11
11,29,1,OO,5738,SFO,462,21.42,124,-17
11,21,0,WN,1667,SJC,342,21.17,75,-8
0,15,2,UA,877,JFK,2586,7.33,396,37
5,19,4,B6,130,JFK,301,18.67,103,29
1,11,1,B6,1057,JFK,340,20.25,117,10
2,6,4,US,2165,LGA,214,8.00,74,-17
5,13,5,OO,6510,SMF,373,18.37,91,-4
1,20,3,UA,148,ORD,678,17.92,122,83
8,27,6,B6,346,JFK,187,15.67,87,93
6,17,4,UA,827,ORD,299,22.78,74,56
2,25,2,UA,669,LGA,733,7.00,156,0
9,5,0,UA,188,SFO,2521,22.58,328,-2
0,22,2,OO,5802,ORD,323,14.12,79,NA
0,23,3,US,2167,LGA,214,9.00,82,-1
10,21,5,AA,1823,ORD,1144,9.58,180,-9
10,24,1,UA,1590,SFO,414,12.83,98,-4
2,20,4,OH,5005,LGA,431,12.92,111,106
5,28,6,UA,17,JFK,2586,17.33,413,44
4,4,0,AA,1268,SMF,1431,11.83,200,-15
7,10,0,OO,6009,ORD,475,17.02,96,18
5,6,5,OH,5673,LGA,641,10.92,146,-26
2,26,3,AA,1909,ORD,1745,9.67,270,19
0,15,2,B6,38,JFK,264,17.58,98,142
6,25,5,OO,6009,ORD,475,16.83,96,0
7,13,3,UA,1550,SFO,414,18.28,94,-15
6,8,2,AA,2077,ORD,585,10.42,105,4
11,21,0,AA,2340,ORD,867,13.75,135,NA
10,23,0,US,2183,LGA,214,17.00,75,-25
1,5,2,OO,5875,ORD,522,17.67,109,42
11,10,3,UA,1524,SFO,414,16.20,98,-8
2,17,1,WN,3953,SFO,447,10.42,90,-17
3,7,1,US,1408,SFO,2296,12.83,302,-29
9,8,3,OO,6452,TUS,451,11.02,91,-9
5,15,0,UA,544,SFO,550,17.42,101,-12
2,21,5,UA,292,SFO,2445,14.08,302,33
7,19,2,UA,381,ORD,1781,10.17,262,-16
3,23,3,OO,5942,ORD,179,13.17,57,18
4,23,5,AA,272,SFO,2585,20.83,315,28
7,2,6,OO,6208,SFO,844,12.38,136,20
3,18,5,OH,5526,JFK,267,20.58,96,1
11,14,0,AA,1503,ORD,1120,12.08,170,2
0,5,6,UA,972,ORD,888,9.00,161,104
10,7,5,B6,172,SMF,2521,23.93,304,NA
9,29,3,AA,1048,ORD,1197,8.50,175,-1
0,12,6,HA,345,OGG,100,15.13,34,-3
6,3,4,UA,844,SFO,337,14.72,87,-3
1,10,0,UA,321,ORD,1739,19.92,269,26
3,15,2,AA,580,ORD,612,20.42,100,25
3,12,6,B6,917,JFK,740,16.33,180,152
4,21,3,UA,34,OGG,2338,12.53,290,-3
5,30,1,US,740,ORD,678,13.83,126,40
1,24,0,UA,665,SFO,192,15.78,57,76
3,9,3,B6,619,JFK,829,19.92,172,85
9,7,2,OO,6585,ORD,213,14.95,61,0
1,19,2,OO,5475,SFO,250,13.92,79,151
10,29,6,UA,243,ORD,888,8.02,156,-19
5,13,5,UA,191,ORD,1723,15.83,247,67
0,17,4,AA,599,LGA,1097,10.67,195,160
11,4,4,UA,1153,SFO,337,6.25,82,-20
1,4,1,UA,612,ORD,612,12.00,110,178
0,2,3,WN,2645,SJC,188,16.75,55,21
11,26,5,UA,638,ORD,719,8.95,123,128
4,11,0,OO,5709,SMF,207,21.08,64,-9
5,30,1,AA,127,JFK,2446,15.42,330,NA
3,11,5,OO,6149,ORD,531,8.95,101,-3
7,1,5,WN,2375,SJC,296,14.08,60,0
4,11,0,AA,2077,ORD,585,10.42,105,18
0,3,4,AA,743,LGA,1389,12.75,250,-7
3,24,4,OO,5447,SFO,158,9.98,66,60
1,7,4,AA,2463,ORD,403,7.75,85,-1
8,6,6,B6,399,LGA,950,21.00,168,NA
8,26,5,UA,602,ORD,612,6.93,103,38
3,9,3,AA,1059,ORD,606,14.92,120,NA
0,4,5,UA,843,SFO,1846,11.75,251,NA
6,11,5,WN,328,SMF,605,13.75,105,-6
10,22,6,WN,2944,SFO,1855,11.75,250,-11
8,20,6,UA,669,LGA,733,6.98,141,-21
10,26,3,OO,4859,SMF,532,9.92,99,-10
11,27,6,UA,836,ORD,733,18.08,141,43
9,19,0,UA,628,ORD,612,20.75,105,-2
2,18,2,OO,6292,ORD,654,13.83,107,2
11,28,0,OO,6644,TUS,639,6.00,115,1
4,21,3,UA,614,ORD,612,13.00,109,-11
4,22,4,UA,763,ORD,258,14.75,72,22
6,3,4,WN,1812,SJC,308,13.25,75,-8
2,30,0,WN,880,SJC,417,19.17,80,26
3,24,4,AA,2296,ORD,678,11.75,115,71
1,23,6,OO,6384,SFO,522,8.33,93,71
7,11,1,B6,1103,JFK,426,8.08,105,-6
0,26,6,UA,46,OGG,2486,21.83,300,10
5,6,5,UA,714,SFO,1635,10.67,246,NA
3,22,2,UA,624,ORD,612,18.00,109,4
8,11,4,UA,1163,SFO,337,13.70,88,NA
2,25,2,OO,6416,SFO,896,12.42,138,36
2,12,3,AA,2352,ORD,740,16.67,139,14
2,23,0,OO,5936,ORD,717,19.75,121,90
0,9,3,US,1462,ORD,599,12.50,114,-31
10,17,1,OH,6689,LGA,722,13.93,151,-7
10,13,4,B6,707,JFK,1597,20.75,247,23
5,28,6,AA,336,ORD,733,20.58,120,24
0,27,0,WN,611,SMF,397,19.67,80,212
4,17,6,UA,392,ORD,594,19.00,108,-11
8,19,5,OO,5564,SFO,86,19.25,40,3
6,27,0,B6,377,LGA,1076,13.33,179,121
9,26,0,OH,6609,JFK,301,21.75,104,26
1,12,2,US,1953,ORD,599,13.98,118,NA
9,14,2,AA,272,SFO,2585,23.33,315,14
10,29,6,B6,377,LGA,1076,13.42,179,-6
5,7,6,AA,591,ORD,1118,10.50,170,75
2,25,2,B6,907,JFK,740,9.50,169,46
10,25,2,US,408,SFO,651,17.25,119,-6
10,23,0,AA,1229,LGA,1035,12.00,195,-38
6,7,1,B6,175,JFK,2421,12.00,358,1
7,31,0,AA,1462,ORD,719,6.83,115,11
11,26,5,AA,782,ORD,1012,18.83,160,NA
3,7,1,OH,5081,LGA,1011,10.00,197,101
3,21,1,US,2179,LGA,214,15.00,80,25
2,6,4,B6,1061,JFK,1522,8.08,267,-2
0,4,5,UA,144,SFO,447,7.42,88,NA
4,15,4,OH,5059,JFK,264,13.75,96,50
1,10,0,B6,937,ORD,1735,17.58,265,11
4,20,2,UA,145,ORD,1846,12.45,273,-3
3,30,3,UA,479,SFO,679,18.53,118,19
5,12,4,AA,1651,LGA,1097,9.42,190,82
2,4,2,UA,658,ORD,719,18.00,142,40
8,11,4,WN,1435,SMF,389,19.67,75,-4
0,19,6,AA,2378,ORD,1197,16.08,180,5
7,4,1,B6,30,JFK,264,22.92,87,7
5,12,4,WN,3924,SMF,647,11.00,110,-11
5,6,5,B6,1022,JFK,187,21.75,91,46
2,27,4,AA,1025,ORD,403,15.50,90,25
5,19,4,B6,916,ORD,740,16.08,147,102
5,7,6,WN,689,SJC,308,18.92,75,19
9,18,6,WN,2326,TUS,321,10.75,60,-9
8,6,6,HA,395,OGG,100,22.08,34,-18
10,28,5,WN,2950,SJC,333,9.50,70,-2
1,13,3,OH,5605,JFK,213,7.00,93,27
1,1,5,WN,3050,SFO,414,11.58,85,32
1,8,5,AA,335,LGA,733,14.50,165,21
7,5,2,UA,622,ORD,612,17.08,111,70
7,4,1,HA,515,OGG,100,23.08,34,-22
0,6,0,UA,835,LGA,733,7.75,146,36
10,30,0,OH,6445,JFK,892,11.42,165,82
1,11,1,OO,5815,ORD,196,16.78,64,34
8,16,2,WN,345,SFO,1855,11.00,250,139
1,4,1,OO,6382,SFO,522,7.75,93,14
2,25,2,UA,393,ORD,403,9.75,94,26
0,4,5,WN,644,TUS,367,18.83,70,15
4,12,1,AA,455,ORD,1745,15.08,260,36
7,23,6,AA,1130,SJC,1829,6.75,250,-12
5,19,4,B6,165,JFK,2454,19.58,379,17
0,29,2,UA,454,ORD,606,10.67,117,-4
4,14,3,OH,5207,JFK,425,18.92,113,17
11,14,0,OH,6467,LGA,431,16.98,118,-11
8,25,4,UA,847,LGA,229,19.05,92,19
4,22,4,WN,808,SMF,404,14.08,85,29
1,19,2,B6,369,LGA,1035,21.08,166,99
0,28,1,UA,820,SFO,679,12.83,123,16
4,22,4,B6,71,JFK,944,6.00,153,17
1,29,5,UA,1463,ORD,1515,12.00,240,-13
1,19,2,AA,543,LGA,1011,19.25,180,77
9,14,2,B6,904,ORD,740,9.58,125,-20
7,15,5,UA,184,SFO,2521,8.97,332,46
1,13,3,AA,1904,ORD,1197,17.83,180,99
9,22,3,B6,1103,JFK,426,8.00,110,45
4,14,3,OH,5526,JFK,267,20.58,96,11
2,17,1,UA,581,ORD,1739,11.92,269,24
3,1,2,WN,745,TUS,451,6.08,90,-1
9,18,6,AA,1899,LGA,887,6.33,155,-20
8,22,1,UA,1504,SFO,414,10.78,96,28
10,12,3,UA,220,SFO,2419,15.98,299,19
6,25,5,HA,197,OGG,100,20.17,34,26
0,6,0,WN,3048,SJC,308,15.25,70,81
6,8,2,AA,406,ORD,647,10.33,115,22
7,9,6,WN,1006,SMF,404,18.25,85,4
2,5,3,OO,5801,ORD,802,6.50,151,-7
6,7,1,B6,1089,JFK,541,14.92,121,5
5,19,4,US,31,OGG,2845,22.67,346,231
5,7,6,UA,1560,ORD,1012,9.33,156,10
3,10,4,UA,685,ORD,334,18.00,87,380
7,25,1,AA,14,OGG,2486,21.33,300,3
1,5,2,UA,689,LGA,733,17.00,164,65
0,13,0,AA,2317,ORD,802,10.25,150,-12
9,30,4,UA,355,ORD,1721,12.32,267,-25
9,10,5,AA,895,ORD,888,12.75,150,-3
2,29,6,US,343,ORD,1440,7.42,235,1
10,8,6,AA,336,ORD,733,20.50,120,17
3,26,6,OO,4006,SFO,599,7.17,110,20
5,24,2,UA,393,ORD,403,10.17,87,-6
11,29,1,AA,1342,ORD,1005,18.75,155,-9
10,21,5,OO,5451,SFO,250,18.45,81,-18
11,26,5,WN,2372,SFO,414,18.50,85,91
10,9,0,UA,1691,TUS,639,16.00,114,-11
5,3,2,OO,5816,ORD,403,12.13,91,20
7,2,6,AA,707,LGA,1389,7.67,215,NA
4,25,0,UA,1477,ORD,1440,8.02,231,6
10,30,0,UA,390,SJC,948,16.98,146,187
4,1,4,OH,5229,LGA,431,17.25,109,36
7,11,1,OO,6509,TUS,451,7.93,90,NA
2,22,6,WN,2580,SJC,417,9.25,75,30
5,25,3,AA,20,SFO,2586,15.42,334,55
8,30,2,WN,608,SJC,569,21.25,105,-14
10,17,1,OO,6153,ORD,160,16.88,52,27
2,30,0,AA,597,ORD,1041,19.00,175,58
3,15,2,AA,2355,ORD,802,20.08,135,1
9,6,1,WN,1205,SMF,389,11.33,75,-8
3,16,3,UA,54,SFO,1846,6.25,244,35
2,31,1,OO,5867,ORD,1041,19.92,171,171
7,10,0,B6,922,ORD,867,18.92,140,210
4,23,5,B6,173,JFK,2569,17.92,390,24
2,13,4,AA,775,LGA,1097,8.50,195,-2
10,7,5,US,961,SFO,2521,8.50,309,6
1,6,3,UA,1234,ORD,783,18.45,122,NA
9,21,2,US,1483,SFO,2254,13.75,280,100
10,15,6,B6,29,JFK,1005,20.67,198,NA
5,18,3,UA,788,SFO,447,13.57,93,2
3,12,6,AA,21,JFK,2475,19.25,370,41
8,12,5,UA,332,SMF,1781,13.55,237,84
2,29,6,B6,37,JFK,1005,8.17,190,-6
7,3,0,UA,689,LGA,733,17.08,165,-20
6,21,1,AA,2073,ORD,2072,13.92,285,-10
3,28,1,AA,1329,LGA,950,18.92,170,174
9,1,3,OO,6337,ORD,109,12.10,45,5
8,12,5,B6,10,JFK,301,21.00,107,53
4,5,1,UA,247,ORD,888,9.75,154,17
5,2,1,UA,692,ORD,733,20.33,129,-25
3,28,1,B6,843,JFK,1069,11.75,185,73
3,21,1,OH,5424,LGA,610,9.45,141,17
6,12,6,B6,97,JFK,1626,20.08,272,24
0,11,5,WN,786,SJC,342,11.58,75,-4
1,4,1,UA,502,ORD,837,20.25,146,114
11,24,3,AA,568,ORD,1182,7.08,180,40
0,21,1,UA,4,SFO,2586,6.00,324,13
3,23,3,OH,5556,JFK,267,13.67,84,-24
5,22,0,B6,215,JFK,2465,15.92,356,51
1,24,0,B6,640,JFK,187,17.33,95,-17
4,18,0,AA,1765,ORD,258,19.42,65,70
9,6,1,B6,648,SFO,2586,22.52,326,24
6,31,4,AA,836,TUS,813,7.17,130,22
1,1,5,HA,595,OGG,100,21.33,34,-7
0,19,6,WN,1681,SFO,447,14.50,85,1
4,30,5,UA,117,ORD,1721,20.17,260,52
11,7,0,AA,2099,ORD,1745,7.08,270,-2
5,7,6,HA,335,OGG,100,16.25,34,14
1,13,3,AA,154,ORD,867,17.25,135,91
8,3,3,B6,143,JFK,1028,14.83,178,-35
0,18,5,AA,350,ORD,733,18.25,130,115
5,8,0,OO,6761,ORD,466,20.58,99,300
7,26,2,OH,5723,LGA,722,19.50,151,-24
11,3,3,AA,1358,ORD,867,21.58,125,24
7,11,1,WN,3856,SFO,414,9.08,90,1
2,28,5,OH,5440,JFK,106,18.50,88,NA
10,2,0,AA,759,LGA,1389,14.83,250,-50
6,6,0,UA,18,ORD,1739,22.17,253,74
7,12,2,WN,3427,SJC,697,18.42,120,-10
0,14,1,B6,357,JFK,2465,16.67,380,-23
10,13,4,AA,2309,ORD,802,8.75,160,-1
4,12,1,OO,5448,SFO,191,7.67,66,6
4,9,5,UA,454,ORD,606,10.67,114,5
9,15,3,WN,1352,SJC,417,21.00,80,37
4,19,1,WN,41,SMF,397,9.08,80,37
11,15,1,UA,658,ORD,719,18.38,147,58
6,25,5,UA,599,ORD,334,9.97,86,23
5,22,0,OH,5251,LGA,544,14.67,136,109
5,9,1,AA,739,LGA,1389,11.83,220,34
11,9,2,WN,988,SJC,333,12.33,70,NA
3,27,0,AA,1323,JFK,740,8.08,150,14
9,13,1,OO,5703,SJC,234,17.00,67,22
8,10,3,AA,791,LGA,1389,21.42,225,10
1,25,1,UA,224,SFO,2419,23.45,297,-6
11,24,3,AA,716,ORD,1005,7.00,155,NA
7,26,2,WN,524,SMF,358,20.50,70,-7
2,16,0,B6,915,JFK,740,13.75,164,-9
2,26,3,AA,1704,ORD,719,9.25,120,NA
11,19,5,B6,304,SJC,324,10.92,74,-6
3,15,2,OO,5445,SFO,191,14.13,66,-10
8,13,6,OO,6751,ORD,409,14.33,89,16
7,9,6,AA,1810,SJC,1476,8.25,210,-8
4,31,6,UA,479,SFO,679,18.20,116,28
3,10,4,UA,136,SFO,1846,9.83,254,16
7,29,5,OH,5692,JFK,274,22.08,94,21
2,21,5,AA,375,JFK,1391,17.42,260,48
1,17,0,UA,720,SFO,967,14.43,145,75
10,26,3,AA,1342,ORD,1005,18.75,155,-20
4,19,1,OO,5478,SFO,250,11.67,81,36
7,21,4,WN,987,SMF,605,17.83,105,27
2,21,5,UA,330,ORD,678,19.65,123,36
0,14,1,OH,5637,JFK,508,15.83,146,-11
4,18,0,AA,317,ORD,925,12.08,160,-1
7,21,4,AA,1545,ORD,978,12.25,150,19
4,11,0,B6,1069,JFK,1522,20.00,254,30
0,1,2,UA,959,ORD,888,19.75,153,43
6,20,0,UA,689,LGA,733,17.08,165,NA
7,6,3,UA,228,ORD,849,20.98,131,37
1,9,6,B6,31,JFK,944,12.83,173,0
6,16,3,OO,5792,SFO,462,15.17,120,-15
7,29,5,AA,1509,ORD,1515,21.75,225,-19
10,11,2,WN,3149,SFO,337,13.25,85,-23
4,1,4,UA,315,LGA,1619,15.65,266,111
7,3,0,OO,5864,ORD,137,7.57,52,33
2,6,4,UA,6,SFO,2586,8.08,324,-13
